"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"01/01/2017";"1100";"24,1";"25,2";"23,1";"86,0";"";"";"";"";"";"";"978,6";"";"1,0";"45,0";"5,7";"747,00";"0,0"
"01/01/2017";"1200";"24,9";"26,3";"24,3";"83,0";"";"";"";"";"";"";"978,7";"";"2,0";"45,0";"5,9";"1089,00";"0,0"
"01/01/2017";"1300";"26,0";"26,7";"25,5";"78,0";"";"";"";"";"";"";"979,1";"";"2,0";"45,0";"6,1";"1534,50";"0,0"
"01/01/2017";"1400";"27,8";"29,3";"26,6";"73,0";"";"";"";"";"";"";"980,1";"";"1,0";"45,0";"4,9";"2327,40";"0,0"
"01/01/2017";"1500";"29,3";"30,2";"28,6";"69,0";"";"";"";"";"";"";"980,6";"";"1,0";"45,0";"4,2";"2312,10";"0,0"
"01/01/2017";"1600";"30,2";"31,0";"29,5";"67,0";"";"";"";"";"";"";"980,5";"";"1,0";"0,0";"4,8";"2554,80";"0,0"
"01/01/2017";"1700";"31,0";"31,7";"30,4";"64,0";"";"";"";"";"";"";"979,7";"";"1,0";"315,0";"2,9";"2573,10";"0,0"
"01/01/2017";"1800";"28,0";"32,0";"25,5";"71,0";"";"";"";"";"";"";"979,0";"";"2,0";"315,0";"7,5";"1607,40";"0,6"
"01/01/2017";"1900";"29,2";"30,4";"27,7";"70,0";"";"";"";"";"";"";"977,9";"";"1,0";"315,0";"4,3";"1730,40";"0,0"
"01/01/2017";"2000";"28,6";"30,0";"27,7";"75,0";"";"";"";"";"";"";"977,4";"";"2,0";"0,0";"6,5";"1940,40";"0,0"
"01/01/2017";"2100";"27,5";"28,6";"26,2";"74,0";"";"";"";"";"";"";"977,6";"";"3,0";"315,0";"7,4";"1123,20";"0,0"
"01/01/2017";"2200";"25,3";"26,5";"24,6";"82,0";"";"";"";"";"";"";"977,8";"";"3,0";"225,0";"7,8";"64,80";"0,0"
"01/01/2017";"2300";"24,4";"24,9";"24,1";"87,0";"";"";"";"";"";"";"977,8";"";"1,0";"135,0";"5,5";"6,30";"0,0"
"02/01/2017";"0000";"23,8";"24,2";"23,5";"89,0";"";"";"";"";"";"";"978,5";"";"1,0";"0,0";"4,7";"";"0,0"
"02/01/2017";"0100";"23,7";"24,2";"23,4";"89,0";"";"";"";"";"";"";"979,5";"";"1,0";"135,0";"4,9";"";"0,0"
"02/01/2017";"0200";"23,6";"24,0";"23,3";"88,0";"";"";"";"";"";"";"979,4";"";"1,0";"315,0";"3,2";"";"0,0"
"02/01/2017";"0300";"23,1";"23,8";"22,8";"89,0";"";"";"";"";"";"";"979,3";"";"1,0";"0,0";"2,4";"";"0,0"
"02/01/2017";"0400";"22,3";"23,2";"21,5";"91,0";"";"";"";"";"";"";"979,3";"";"0,0";"0,0";"2,5";"";"0,0"
"02/01/2017";"0500";"21,5";"22,0";"21,1";"90,0";"";"";"";"";"";"";"979,2";"";"1,0";"135,0";"2,6";"";"0,0"
"02/01/2017";"0600";"21,3";"21,7";"20,8";"92,0";"";"";"";"";"";"";"978,5";"";"0,0";"45,0";"2,3";"1,80";"0,0"
"02/01/2017";"0700";"21,0";"21,4";"20,7";"93,0";"";"";"";"";"";"";"977,8";"";"0,0";"0,0";"2,1";"";"0,0"
"02/01/2017";"0800";"20,4";"20,9";"20,0";"94,0";"";"";"";"";"";"";"977,8";"";"0,0";"90,0";"1,8";"";"0,0"
"02/01/2017";"0900";"20,4";"20,8";"20,2";"94,0";"";"";"";"";"";"";"978,2";"";"0,0";"180,0";"2,2";"5,40";"0,0"
"02/01/2017";"1000";"21,8";"23,5";"20,5";"90,0";"";"";"";"";"";"";"978,8";"";"0,0";"135,0";"3,8";"290,70";"0,0"
"02/01/2017";"1100";"23,5";"24,8";"22,3";"86,0";"";"";"";"";"";"";"979,8";"";"1,0";"90,0";"3,8";"975,60";"0,0"
"02/01/2017";"1200";"25,1";"26,1";"24,3";"81,0";"";"";"";"";"";"";"980,6";"";"1,0";"90,0";"3,0";"1487,70";"0,0"
"02/01/2017";"1300";"26,6";"27,6";"25,3";"76,0";"";"";"";"";"";"";"981,1";"";"1,0";"45,0";"3,6";"1922,40";"0,0"
"02/01/2017";"1400";"27,6";"29,1";"26,3";"75,0";"";"";"";"";"";"";"980,9";"";"1,0";"315,0";"3,9";"2682,90";"0,0"
"02/01/2017";"1500";"29,2";"30,1";"28,5";"70,0";"";"";"";"";"";"";"980,5";"";"1,0";"0,0";"3,3";"2671,20";"0,0"
"02/01/2017";"1600";"30,0";"30,6";"29,3";"69,0";"";"";"";"";"";"";"979,8";"";"1,0";"90,0";"2,7";"2432,70";"0,0"
"02/01/2017";"1700";"30,8";"32,0";"30,0";"67,0";"";"";"";"";"";"";"978,4";"";"1,0";"90,0";"2,7";"2611,80";"0,0"
"02/01/2017";"1800";"32,1";"32,8";"31,4";"64,0";"";"";"";"";"";"";"977,3";"";"1,0";"180,0";"4,0";"2979,00";"0,0"
"02/01/2017";"1900";"32,3";"32,9";"31,9";"63,0";"";"";"";"";"";"";"976,1";"";"1,0";"180,0";"4,1";"2190,60";"0,0"
"02/01/2017";"2000";"32,8";"33,3";"32,2";"62,0";"";"";"";"";"";"";"975,2";"";"2,0";"180,0";"5,0";"2085,30";"0,0"
"02/01/2017";"2100";"32,3";"32,9";"31,9";"63,0";"";"";"";"";"";"";"974,9";"";"2,0";"180,0";"4,0";"1186,20";"0,0"
"02/01/2017";"2200";"29,6";"32,2";"28,3";"73,0";"";"";"";"";"";"";"975,2";"";"1,0";"90,0";"4,3";"340,20";"0,0"
"02/01/2017";"2300";"27,6";"28,6";"26,3";"80,0";"";"";"";"";"";"";"975,8";"";"0,0";"180,0";"2,3";"36,00";"0,0"
"03/01/2017";"0000";"26,3";"26,8";"25,9";"86,0";"";"";"";"";"";"";"976,9";"";"1,0";"225,0";"4,4";"";"0,0"
"03/01/2017";"0100";"25,6";"26,3";"25,1";"89,0";"";"";"";"";"";"";"977,5";"";"0,0";"0,0";"2,0";"";"0,0"
"03/01/2017";"0200";"24,5";"25,3";"23,8";"92,0";"";"";"";"";"";"";"977,6";"";"0,0";"180,0";"1,6";"";"0,0"
"03/01/2017";"0300";"23,8";"24,3";"23,5";"92,0";"";"";"";"";"";"";"977,9";"";"0,0";"0,0";"2,8";"";"0,0"
"03/01/2017";"0400";"23,5";"24,2";"23,2";"91,0";"";"";"";"";"";"";"977,6";"";"0,0";"0,0";"2,1";"";"0,0"
"03/01/2017";"0500";"23,2";"23,7";"22,8";"93,0";"";"";"";"";"";"";"977,0";"";"0,0";"0,0";"1,7";"";"0,0"
"03/01/2017";"0600";"23,1";"23,4";"22,8";"92,0";"";"";"";"";"";"";"976,9";"";"0,0";"0,0";"1,7";"";"0,0"
"03/01/2017";"0700";"22,5";"22,9";"22,3";"93,0";"";"";"";"";"";"";"976,7";"";"0,0";"0,0";"1,5";"";"0,0"
"03/01/2017";"0800";"22,1";"22,5";"21,8";"93,0";"";"";"";"";"";"";"976,8";"";"0,0";"45,0";"2,7";"";"0,0"
"03/01/2017";"0900";"21,7";"22,3";"21,4";"93,0";"";"";"";"";"";"";"977,2";"";"0,0";"180,0";"1,4";"9,00";"0,0"
"03/01/2017";"1000";"22,2";"23,1";"21,5";"90,0";"";"";"";"";"";"";"977,8";"";"1,0";"135,0";"2,5";"283,20";"0,0"
"03/01/2017";"1100";"24,2";"25,3";"23,4";"84,0";"";"";"";"";"";"";"978,2";"";"2,0";"90,0";"5,5";"1004,40";"0,0"
"03/01/2017";"1200";"26,0";"26,9";"24,8";"77,0";"";"";"";"";"";"";"978,5";"";"2,0";"90,0";"5,2";"1678,50";"0,0"
"03/01/2017";"1300";"27,6";"28,8";"26,7";"73,0";"";"";"";"";"";"";"978,5";"";"3,0";"90,0";"7,2";"2367,90";"0,0"
"03/01/2017";"1400";"28,4";"29,4";"27,6";"69,0";"";"";"";"";"";"";"978,3";"";"3,0";"45,0";"7,4";"2302,20";"0,0"
"03/01/2017";"1500";"29,4";"30,2";"28,5";"68,0";"";"";"";"";"";"";"978,2";"";"3,0";"45,0";"6,1";"2778,30";"0,0"
"03/01/2017";"1600";"30,6";"31,5";"29,6";"64,0";"";"";"";"";"";"";"977,9";"";"2,0";"45,0";"7,1";"3231,90";"0,0"
"03/01/2017";"1700";"31,4";"32,4";"30,9";"61,0";"";"";"";"";"";"";"977,0";"";"2,0";"45,0";"6,0";"3276,00";"0,0"
"03/01/2017";"1800";"31,7";"32,6";"30,6";"60,0";"";"";"";"";"";"";"975,6";"";"2,0";"45,0";"6,2";"2758,80";"0,0"
"03/01/2017";"1900";"30,9";"32,0";"29,7";"63,0";"";"";"";"";"";"";"974,4";"";"1,0";"45,0";"4,1";"1580,40";"0,0"
"03/01/2017";"2000";"32,0";"32,7";"30,9";"57,0";"";"";"";"";"";"";"973,4";"";"2,0";"45,0";"5,5";"1888,20";"0,0"
"03/01/2017";"2100";"32,1";"32,8";"31,8";"57,0";"";"";"";"";"";"";"973,2";"";"1,0";"0,0";"3,8";"1394,10";"0,0"
"03/01/2017";"2200";"31,4";"32,7";"28,9";"61,0";"";"";"";"";"";"";"973,5";"";"1,0";"0,0";"5,1";"947,70";"0,0"
"03/01/2017";"2300";"27,2";"29,0";"25,8";"74,0";"";"";"";"";"";"";"974,2";"";"2,0";"90,0";"6,2";"95,40";"0,0"
"04/01/2017";"0000";"25,5";"26,1";"24,5";"80,0";"";"";"";"";"";"";"974,5";"";"0,0";"180,0";"2,4";"";"0,0"
"04/01/2017";"0100";"24,3";"24,7";"24,0";"86,0";"";"";"";"";"";"";"975,7";"";"1,0";"0,0";"2,9";"";"0,0"
"04/01/2017";"0200";"23,6";"24,5";"22,8";"89,0";"";"";"";"";"";"";"976,5";"";"0,0";"180,0";"1,9";"";"0,0"
"04/01/2017";"0300";"23,3";"23,9";"22,8";"90,0";"";"";"";"";"";"";"976,5";"";"0,0";"135,0";"2,3";"";"0,0"
"04/01/2017";"0400";"23,3";"23,8";"22,5";"90,0";"";"";"";"";"";"";"976,2";"";"0,0";"90,0";"2,4";"";"0,0"
"04/01/2017";"0500";"22,8";"23,4";"22,2";"91,0";"";"";"";"";"";"";"976,2";"";"0,0";"0,0";"1,8";"";"0,0"
"04/01/2017";"0600";"22,5";"22,9";"22,2";"92,0";"";"";"";"";"";"";"976,3";"";"0,0";"0,0";"1,7";"0,90";"0,0"
"04/01/2017";"0700";"22,4";"23,1";"21,7";"93,0";"";"";"";"";"";"";"976,1";"";"0,0";"270,0";"1,4";"0,90";"0,0"
"04/01/2017";"0800";"22,3";"23,0";"21,9";"93,0";"";"";"";"";"";"";"976,1";"";"0,0";"0,0";"1,2";"0,90";"0,0"
"04/01/2017";"0900";"22,4";"22,8";"22,1";"92,0";"";"";"";"";"";"";"975,5";"";"0,0";"0,0";"2,4";"4,50";"0,0"
"04/01/2017";"1000";"23,2";"24,5";"22,3";"88,0";"";"";"";"";"";"";"975,7";"";"0,0";"0,0";"1,9";"279,90";"0,0"
"04/01/2017";"1100";"25,2";"26,0";"24,4";"82,0";"";"";"";"";"";"";"976,9";"";"2,0";"90,0";"5,0";"903,60";"0,0"
"04/01/2017";"1200";"26,2";"27,2";"25,2";"78,0";"";"";"";"";"";"";"977,8";"";"2,0";"45,0";"4,6";"1249,20";"0,0"
"04/01/2017";"1300";"27,3";"28,4";"26,7";"75,0";"";"";"";"";"";"";"978,8";"";"2,0";"45,0";"4,7";"1453,50";"0,0"
"04/01/2017";"1400";"28,5";"29,4";"27,9";"72,0";"";"";"";"";"";"";"979,0";"";"2,0";"45,0";"4,8";"1753,20";"0,0"
"04/01/2017";"1500";"30,0";"31,5";"28,7";"68,0";"";"";"";"";"";"";"978,5";"";"2,0";"45,0";"6,2";"2102,40";"0,0"
"04/01/2017";"1600";"31,0";"32,4";"29,8";"64,0";"";"";"";"";"";"";"977,8";"";"3,0";"0,0";"7,1";"2720,70";"0,0"
"04/01/2017";"1700";"32,4";"32,9";"31,9";"60,0";"";"";"";"";"";"";"977,5";"";"3,0";"0,0";"8,0";"3312,00";"0,0"
"04/01/2017";"1800";"32,7";"33,4";"32,1";"58,0";"";"";"";"";"";"";"976,5";"";"2,0";"0,0";"7,4";"3064,50";"0,0"
"04/01/2017";"1900";"32,2";"33,5";"31,5";"60,0";"";"";"";"";"";"";"975,2";"";"2,0";"0,0";"6,0";"2577,60";"0,0"
"04/01/2017";"2000";"32,0";"33,5";"30,6";"60,0";"";"";"";"";"";"";"974,4";"";"2,0";"315,0";"5,4";"1945,80";"0,0"
"04/01/2017";"2100";"24,4";"32,6";"22,1";"79,0";"";"";"";"";"";"";"974,5";"";"3,0";"45,0";"14,7";"222,00";"7,6"
"04/01/2017";"2200";"23,0";"23,7";"22,5";"85,0";"";"";"";"";"";"";"974,4";"";"1,0";"135,0";"4,3";"187,20";"0,0"
"04/01/2017";"2300";"23,0";"23,7";"22,5";"86,0";"";"";"";"";"";"";"975,4";"";"1,0";"0,0";"4,8";"84,60";"0,0"
"05/01/2017";"0000";"22,6";"23,0";"22,4";"86,0";"";"";"";"";"";"";"976,8";"";"1,0";"90,0";"4,4";"";"0,0"
"05/01/2017";"0100";"23,0";"23,5";"22,5";"88,0";"";"";"";"";"";"";"977,5";"";"1,0";"90,0";"4,8";"";"0,0"
"05/01/2017";"0200";"23,3";"24,0";"22,9";"88,0";"";"";"";"";"";"";"978,5";"";"1,0";"45,0";"6,2";"";"0,2"
"05/01/2017";"0300";"22,4";"23,4";"22,0";"90,0";"";"";"";"";"";"";"979,7";"";"5,0";"90,0";"13,1";"";"6,6"
"05/01/2017";"0400";"22,2";"22,7";"22,0";"93,0";"";"";"";"";"";"";"980,6";"";"1,0";"45,0";"4,0";"";"0,8"
"05/01/2017";"0500";"22,4";"22,7";"22,2";"93,0";"";"";"";"";"";"";"979,8";"";"3,0";"90,0";"6,6";"";"7,2"
"05/01/2017";"0600";"22,2";"22,5";"22,0";"92,0";"";"";"";"";"";"";"978,3";"";"4,0";"45,0";"8,4";"0,90";"2,6"
"05/01/2017";"0700";"22,0";"22,4";"21,7";"93,0";"";"";"";"";"";"";"977,4";"";"2,0";"45,0";"6,5";"";"0,0"
"05/01/2017";"0800";"21,8";"22,2";"21,5";"93,0";"";"";"";"";"";"";"976,9";"";"1,0";"0,0";"3,5";"0,90";"0,0"
"05/01/2017";"0900";"21,4";"21,8";"21,1";"94,0";"";"";"";"";"";"";"977,4";"";"1,0";"180,0";"3,1";"2,70";"0,0"
"05/01/2017";"1000";"21,4";"22,0";"21,1";"92,0";"";"";"";"";"";"";"978,4";"";"1,0";"90,0";"4,9";"135,90";"0,0"
"05/01/2017";"1100";"22,5";"23,1";"21,7";"89,0";"";"";"";"";"";"";"979,2";"";"2,0";"90,0";"5,5";"506,70";"0,0"
"05/01/2017";"1200";"23,5";"24,1";"22,9";"86,0";"";"";"";"";"";"";"979,6";"";"2,0";"90,0";"5,4";"748,80";"0,0"
"05/01/2017";"1300";"24,2";"24,8";"23,7";"84,0";"";"";"";"";"";"";"980,1";"";"2,0";"90,0";"4,5";"818,10";"0,0"
"05/01/2017";"1400";"25,6";"26,6";"24,6";"80,0";"";"";"";"";"";"";"980,7";"";"1,0";"45,0";"3,6";"1385,10";"0,0"
"05/01/2017";"1500";"27,0";"28,0";"26,1";"78,0";"";"";"";"";"";"";"980,5";"";"2,0";"45,0";"5,6";"1936,80";"0,0"
"05/01/2017";"1600";"28,4";"29,0";"27,8";"73,0";"";"";"";"";"";"";"980,6";"";"2,0";"45,0";"5,0";"1953,90";"0,0"
"05/01/2017";"1700";"29,2";"30,2";"28,3";"68,0";"";"";"";"";"";"";"979,9";"";"2,0";"0,0";"7,0";"2928,00";"0,0"
"05/01/2017";"1800";"30,1";"30,7";"29,6";"65,0";"";"";"";"";"";"";"979,0";"";"3,0";"0,0";"8,0";"3063,60";"0,0"
"05/01/2017";"1900";"26,7";"30,5";"23,7";"72,0";"";"";"";"";"";"";"978,8";"";"3,0";"315,0";"11,9";"512,40";"0,0"
"05/01/2017";"2000";"24,2";"24,8";"23,8";"78,0";"";"";"";"";"";"";"978,1";"";"1,0";"315,0";"3,4";"628,20";"0,2"
"05/01/2017";"2100";"24,0";"24,4";"23,6";"84,0";"";"";"";"";"";"";"978,6";"";"1,0";"225,0";"3,1";"358,20";"0,0"
"05/01/2017";"2200";"24,0";"24,5";"23,5";"85,0";"";"";"";"";"";"";"980,0";"";"2,0";"225,0";"5,2";"134,10";"0,0"
"05/01/2017";"2300";"22,9";"23,8";"22,3";"88,0";"";"";"";"";"";"";"980,6";"";"3,0";"225,0";"6,8";"6,30";"0,4"
"06/01/2017";"0000";"22,2";"22,6";"21,7";"91,0";"";"";"";"";"";"";"980,6";"";"1,0";"90,0";"4,9";"1,80";"2,4"
"06/01/2017";"0100";"21,9";"22,1";"21,7";"94,0";"";"";"";"";"";"";"980,5";"";"0,0";"0,0";"1,9";"";"0,4"
"06/01/2017";"0200";"21,8";"22,1";"21,7";"94,0";"";"";"";"";"";"";"980,5";"";"1,0";"0,0";"3,3";"";"0,0"
"06/01/2017";"0300";"21,8";"22,2";"21,6";"94,0";"";"";"";"";"";"";"980,4";"";"1,0";"0,0";"2,4";"";"0,0"
"06/01/2017";"0400";"21,9";"22,3";"21,6";"93,0";"";"";"";"";"";"";"979,8";"";"1,0";"0,0";"3,5";"0,90";"0,0"
"06/01/2017";"0500";"21,7";"22,0";"21,6";"93,0";"";"";"";"";"";"";"979,2";"";"0,0";"0,0";"2,3";"";"0,0"
"06/01/2017";"0600";"21,7";"22,1";"21,6";"93,0";"";"";"";"";"";"";"978,8";"";"0,0";"45,0";"1,8";"";"0,0"
"06/01/2017";"0700";"21,7";"22,0";"21,5";"93,0";"";"";"";"";"";"";"978,4";"";"0,0";"90,0";"1,7";"";"0,0"
"06/01/2017";"0800";"21,8";"22,1";"21,7";"92,0";"";"";"";"";"";"";"978,6";"";"0,0";"135,0";"2,0";"";"0,2"
"06/01/2017";"0900";"21,9";"22,3";"21,7";"92,0";"";"";"";"";"";"";"979,0";"";"0,0";"135,0";"2,1";"5,40";"0,0"
"06/01/2017";"1000";"22,5";"23,5";"21,8";"89,0";"";"";"";"";"";"";"979,8";"";"0,0";"135,0";"2,5";"260,10";"0,0"
"06/01/2017";"1100";"23,5";"23,9";"23,1";"87,0";"";"";"";"";"";"";"980,6";"";"1,0";"135,0";"2,9";"621,90";"0,0"
"06/01/2017";"1200";"24,2";"25,1";"23,5";"84,0";"";"";"";"";"";"";"981,4";"";"1,0";"180,0";"2,8";"706,50";"0,0"
"06/01/2017";"1300";"25,1";"25,7";"24,5";"81,0";"";"";"";"";"";"";"981,6";"";"0,0";"180,0";"2,5";"964,80";"0,0"
"06/01/2017";"1400";"26,4";"27,9";"25,4";"76,0";"";"";"";"";"";"";"982,0";"";"0,0";"90,0";"3,4";"1729,80";"0,0"
"06/01/2017";"1500";"27,7";"28,5";"27,1";"73,0";"";"";"";"";"";"";"981,8";"";"1,0";"0,0";"5,5";"2355,30";"0,0"
"06/01/2017";"1600";"24,2";"27,6";"22,6";"86,0";"";"";"";"";"";"";"981,8";"";"2,0";"315,0";"9,2";"342,00";"5,8"
"06/01/2017";"1700";"23,2";"23,8";"22,7";"91,0";"";"";"";"";"";"";"981,4";"";"1,0";"45,0";"2,8";"248,40";"0,0"
"06/01/2017";"1800";"23,1";"23,7";"22,7";"90,0";"";"";"";"";"";"";"980,8";"";"0,0";"135,0";"2,4";"243,00";"0,0"
"06/01/2017";"1900";"23,0";"23,7";"22,3";"92,0";"";"";"";"";"";"";"980,3";"";"1,0";"180,0";"4,5";"180,00";"8,6"
"06/01/2017";"2000";"23,5";"24,0";"23,1";"93,0";"";"";"";"";"";"";"979,0";"";"1,0";"180,0";"3,0";"349,20";"0,2"
"06/01/2017";"2100";"23,7";"24,0";"23,5";"92,0";"";"";"";"";"";"";"978,8";"";"1,0";"90,0";"2,8";"385,20";"0,0"
"06/01/2017";"2200";"23,5";"24,0";"23,1";"91,0";"";"";"";"";"";"";"979,5";"";"1,0";"45,0";"3,0";"234,00";"0,0"
"06/01/2017";"2300";"22,9";"23,4";"22,5";"93,0";"";"";"";"";"";"";"980,1";"";"1,0";"45,0";"2,3";"35,10";"0,0"
"07/01/2017";"0000";"22,3";"22,8";"22,0";"94,0";"";"";"";"";"";"";"980,1";"";"0,0";"0,0";"1,9";"";"0,0"
"07/01/2017";"0100";"22,0";"22,3";"21,8";"94,0";"";"";"";"";"";"";"980,4";"";"0,0";"90,0";"1,3";"";"0,0"
"07/01/2017";"0200";"21,6";"22,2";"21,4";"94,0";"";"";"";"";"";"";"980,2";"";"0,0";"135,0";"2,5";"0,90";"0,0"
"07/01/2017";"0300";"21,4";"21,8";"21,1";"94,0";"";"";"";"";"";"";"980,6";"";"0,0";"90,0";"1,5";"";"0,0"
"07/01/2017";"0400";"21,1";"21,6";"20,9";"94,0";"";"";"";"";"";"";"980,1";"";"0,0";"180,0";"1,9";"";"0,0"
"07/01/2017";"0500";"21,0";"21,4";"20,5";"94,0";"";"";"";"";"";"";"980,0";"";"0,0";"135,0";"1,5";"";"0,0"
"07/01/2017";"0600";"20,8";"21,1";"20,5";"94,0";"";"";"";"";"";"";"979,8";"";"0,0";"45,0";"1,1";"";"0,0"
"07/01/2017";"0700";"20,8";"21,2";"20,5";"94,0";"";"";"";"";"";"";"979,8";"";"0,0";"135,0";"1,0";"";"0,0"
"07/01/2017";"0800";"20,7";"21,2";"20,5";"94,0";"";"";"";"";"";"";"979,9";"";"0,0";"45,0";"2,1";"";"0,0"
"07/01/2017";"0900";"20,6";"21,0";"20,4";"95,0";"";"";"";"";"";"";"980,3";"";"0,0";"0,0";"1,3";"1,80";"0,0"
"07/01/2017";"1000";"21,2";"22,0";"20,7";"95,0";"";"";"";"";"";"";"980,6";"";"1,0";"90,0";"3,6";"297,90";"0,0"
"07/01/2017";"1100";"22,2";"23,1";"21,7";"93,0";"";"";"";"";"";"";"981,1";"";"1,0";"90,0";"3,4";"687,60";"0,0"
"07/01/2017";"1200";"24,5";"25,5";"22,9";"85,0";"";"";"";"";"";"";"981,6";"";"1,0";"90,0";"3,1";"1577,70";"0,0"
"07/01/2017";"1300";"26,4";"27,5";"25,3";"79,0";"";"";"";"";"";"";"981,6";"";"2,0";"45,0";"4,7";"2488,50";"0,0"
"07/01/2017";"1400";"27,7";"29,1";"27,1";"76,0";"";"";"";"";"";"";"981,4";"";"2,0";"45,0";"5,1";"2695,50";"0,0"
"07/01/2017";"1500";"29,3";"30,4";"28,4";"72,0";"";"";"";"";"";"";"981,0";"";"2,0";"45,0";"5,4";"3360,60";"0,0"
"07/01/2017";"1600";"30,4";"31,2";"29,7";"68,0";"";"";"";"";"";"";"980,6";"";"2,0";"45,0";"4,2";"3294,00";"0,0"
"07/01/2017";"1700";"31,1";"32,0";"30,4";"65,0";"";"";"";"";"";"";"980,0";"";"2,0";"45,0";"5,0";"2988,00";"0,0"
"07/01/2017";"1800";"32,3";"33,3";"31,0";"60,0";"";"";"";"";"";"";"979,2";"";"1,0";"45,0";"4,4";"3326,40";"0,0"
"07/01/2017";"1900";"28,7";"32,9";"25,6";"71,0";"";"";"";"";"";"";"978,4";"";"2,0";"0,0";"6,7";"620,40";"0,2"
"07/01/2017";"2000";"25,3";"27,3";"23,4";"79,0";"";"";"";"";"";"";"978,3";"";"4,0";"90,0";"9,9";"943,20";"1,4"
"07/01/2017";"2100";"24,3";"25,5";"23,1";"85,0";"";"";"";"";"";"";"977,5";"";"4,0";"90,0";"10,3";"979,20";"0,6"
"07/01/2017";"2200";"25,3";"25,8";"24,9";"80,0";"";"";"";"";"";"";"977,2";"";"0,0";"180,0";"2,4";"235,80";"0,0"
"07/01/2017";"2300";"24,0";"25,1";"23,3";"87,0";"";"";"";"";"";"";"978,0";"";"1,0";"180,0";"2,5";"18,00";"0,0"
"08/01/2017";"0000";"23,3";"24,0";"22,9";"89,0";"";"";"";"";"";"";"978,6";"";"1,0";"180,0";"2,6";"";"0,0"
"08/01/2017";"0100";"23,1";"23,7";"22,6";"89,0";"";"";"";"";"";"";"979,0";"";"1,0";"225,0";"3,1";"";"0,0"
"08/01/2017";"0200";"22,8";"23,2";"22,5";"91,0";"";"";"";"";"";"";"980,1";"";"0,0";"45,0";"1,6";"";"0,0"
"08/01/2017";"0300";"22,5";"23,0";"22,3";"93,0";"";"";"";"";"";"";"979,8";"";"0,0";"45,0";"1,0";"";"0,0"
"08/01/2017";"0400";"22,2";"22,7";"21,9";"93,0";"";"";"";"";"";"";"978,9";"";"0,0";"180,0";"1,0";"0,90";"0,0"
"08/01/2017";"0500";"21,8";"22,2";"21,6";"94,0";"";"";"";"";"";"";"978,4";"";"0,0";"180,0";"0,8";"";"0,0"
"08/01/2017";"0600";"21,9";"22,4";"21,5";"93,0";"";"";"";"";"";"";"977,6";"";"0,0";"180,0";"2,1";"";"0,0"
"08/01/2017";"0700";"21,8";"22,3";"21,6";"93,0";"";"";"";"";"";"";"977,3";"";"0,0";"270,0";"1,7";"";"0,0"
"08/01/2017";"0800";"22,1";"22,8";"21,7";"93,0";"";"";"";"";"";"";"977,4";"";"0,0";"90,0";"1,4";"0,90";"0,0"
